City,Date,Avg_Reservoir_Fill,Max_Reservoir_Fill,Total_Storage,Reservoirs_Above_Danger,Reservoir_Risk_Score,Reservoir_Trend_7d,Reservoir_Trend_15d
Ahmednagar,2019-01-01,13.64,40.92,0.124,0,0,,
Ahmednagar,2019-01-02,28.54,40.92,0.726,0,0,14.899999999999999,14.899999999999999
Ahmednagar,2019-01-03,7.85,23.56,0.143,0,0,-5.790000000000001,-5.790000000000001
Ahmednagar,2019-01-04,0.0,0.0,0.0,0,0,-13.64,-13.64
Ahmednagar,2019-01-05,0.0,0.0,0.0,0,0,-13.64,-13.64
Ahmednagar,2019-01-06,0.0,0.0,0.0,0,0,-13.64,-13.64
Ahmednagar,2019-01-07,27.75,40.79,0.687,0,0,14.11,14.11
Ahmednagar,2019-01-08,7.66,22.99,0.14,0,0,-20.88,-5.98
Ahmednagar,2019-01-09,27.75,40.79,0.687,0,0,19.9,14.11
Ahmednagar,2019-01-10,20.06,40.69,0.547,0,0,20.06,6.419999999999998
Ahmednagar,2019-01-11,27.66,40.69,0.682,0,0,27.66,14.02
Ahmednagar,2019-01-12,27.58,40.69,0.678,0,0,27.58,13.939999999999998
Ahmednagar,2019-01-13,27.5,40.66,0.675,0,0,-0.25,13.86
Ahmednagar,2019-01-14,27.44,40.66,0.672,0,0,19.78,13.8
Ahmednagar,2019-01-15,27.39,40.66,0.67,0,0,-0.35999999999999943,13.75
Ahmednagar,2019-01-16,27.32,40.61,0.667,0,0,7.260000000000002,-1.2199999999999989
Ahmednagar,2019-01-17,27.26,40.61,0.664,0,0,-0.3999999999999986,19.410000000000004
Ahmednagar,2019-01-18,27.21,40.61,0.661,0,0,-0.36999999999999744,27.21
Ahmednagar,2019-01-19,27.13,40.58,0.658,0,0,-0.370000000000001,27.13
Ahmednagar,2019-01-20,27.08,40.58,0.656,0,0,-0.360000000000003,27.08
Ahmednagar,2019-01-21,27.03,40.58,0.654,0,0,-0.35999999999999943,-0.7199999999999989
Ahmednagar,2019-01-22,26.97,40.54,0.652,0,0,-0.3500000000000014,19.31
Ahmednagar,2019-01-23,26.91,40.54,0.649,0,0,-0.3500000000000014,-0.8399999999999999
Ahmednagar,2019-01-24,26.87,40.54,0.647,0,0,-0.33999999999999986,6.810000000000002
Ahmednagar,2019-01-25,26.79,40.5,0.644,0,0,-0.33999999999999986,-0.870000000000001
Ahmednagar,2019-01-26,26.73,40.5,0.641,0,0,-0.34999999999999787,-0.8499999999999979
Ahmednagar,2019-01-27,26.65,40.5,0.637,0,0,-0.38000000000000256,-0.8500000000000014
Ahmednagar,2019-01-28,26.55,40.46,0.632,0,0,-0.41999999999999815,-0.8900000000000006
Ahmednagar,2019-01-29,26.44,40.46,0.626,0,0,-0.46999999999999886,-0.9499999999999993
Ahmednagar,2019-01-30,26.42,40.46,0.626,0,0,-0.4499999999999993,-0.8999999999999986
Ahmednagar,2019-01-31,20.7,40.42,0.255,0,0,-6.09,-6.560000000000002
Ahmednagar,2019-02-01,26.03,40.42,0.603,0,0,-0.6999999999999993,-1.1799999999999997
Ahmednagar,2019-02-02,25.88,40.42,0.594,0,0,-0.7699999999999996,-1.25
Ahmednagar,2019-02-03,25.71,40.39,0.585,0,0,-0.8399999999999999,-1.3699999999999974
Ahmednagar,2019-02-04,25.48,40.39,0.575,0,0,-0.9600000000000009,-1.5500000000000007
Ahmednagar,2019-02-05,25.25,40.39,0.565,0,0,-1.1700000000000017,-1.7199999999999989
Ahmednagar,2019-02-06,25.09,40.35,0.555,0,0,4.390000000000001,-1.8200000000000003
Ahmednagar,2019-02-07,24.94,40.35,0.547,0,0,-1.0899999999999999,-1.9299999999999997
Ahmednagar,2019-02-08,24.81,40.35,0.539,0,0,-1.0700000000000003,-1.9800000000000004
Ahmednagar,2019-02-09,24.6,40.31,0.528,0,0,-1.1099999999999994,-2.129999999999999
Ahmednagar,2019-02-10,24.39,40.31,0.516,0,0,-1.0899999999999999,-2.259999999999998
Ahmednagar,2019-02-11,24.17,40.31,0.503,0,0,-1.0799999999999983,-2.379999999999999
Ahmednagar,2019-02-12,23.99,40.28,0.494,0,0,-1.1000000000000014,-2.450000000000003
Ahmednagar,2019-02-13,23.79,40.28,0.481,0,0,-1.1500000000000021,-2.6300000000000026
Ahmednagar,2019-02-14,23.66,40.28,0.474,0,0,-1.1499999999999986,2.960000000000001
Ahmednagar,2019-02-15,0.0,0.0,0.0,0,0,-24.6,-26.03
Ahmednagar,2019-02-16,0.0,0.0,0.0,0,0,-24.39,-25.88
Ahmednagar,2019-02-17,0.0,0.0,0.0,0,0,-24.17,-25.71
Ahmednagar,2019-02-18,23.63,40.13,0.474,0,0,-0.35999999999999943,-1.8500000000000014
Ahmednagar,2019-02-19,0.0,0.0,0.0,0,0,-23.79,-25.25
Ahmednagar,2019-02-20,22.69,37.83,0.464,0,0,-0.9699999999999989,-2.3999999999999986
Ahmednagar,2019-02-21,19.21,37.9,0.235,0,0,19.21,-5.73
Ahmednagar,2019-02-22,0.0,0.0,0.0,0,0,0.0,-24.81
Ahmednagar,2019-02-23,0.0,0.0,0.0,0,0,0.0,-24.6
Ahmednagar,2019-02-24,0.0,0.0,0.0,0,0,-23.63,-24.39
Ahmednagar,2019-02-25,19.65,34.21,0.341,0,0,19.65,-4.520000000000003
Ahmednagar,2019-02-26,11.46,34.37,0.104,0,0,-11.23,-12.529999999999998
Ahmednagar,2019-02-27,19.7,34.37,0.341,0,0,0.48999999999999844,-4.09
Ahmednagar,2019-02-28,8.27,19.27,0.238,0,0,8.27,-15.39
Ahmednagar,2019-03-01,18.97,32.54,0.328,0,0,18.97,18.97
Ahmednagar,2019-03-02,18.63,31.98,0.317,0,0,18.63,18.63
Ahmednagar,2019-03-03,18.27,31.31,0.308,0,0,-1.379999999999999,18.27
Ahmednagar,2019-03-04,17.88,30.68,0.297,0,0,6.419999999999998,-5.75
Ahmednagar,2019-03-05,17.52,30.02,0.287,0,0,-2.1799999999999997,17.52
Ahmednagar,2019-03-06,17.16,29.5,0.279,0,0,8.89,-5.530000000000001
Ahmednagar,2019-03-07,16.84,28.9,0.271,0,0,-2.129999999999999,-2.370000000000001
Ahmednagar,2019-03-08,16.53,28.32,0.262,0,0,-2.099999999999998,16.53
Ahmednagar,2019-03-09,16.21,27.72,0.254,0,0,-2.0599999999999987,16.21
Ahmednagar,2019-03-10,15.89,27.11,0.245,0,0,-1.9899999999999984,15.89
Ahmednagar,2019-03-11,15.56,26.47,0.237,0,0,-1.959999999999999,-4.089999999999998
Ahmednagar,2019-03-12,15.17,25.88,0.227,0,0,-1.9900000000000002,3.709999999999999
Ahmednagar,2019-03-13,14.74,25.24,0.216,0,0,-2.0999999999999996,-4.959999999999999
Ahmednagar,2019-03-14,14.41,24.64,0.208,0,0,-2.120000000000001,6.140000000000001
Ahmednagar,2019-03-15,14.13,24.05,0.201,0,0,-2.08,-4.839999999999998
Ahmednagar,2019-03-16,13.85,23.47,0.195,0,0,-2.040000000000001,-4.779999999999999
Ahmednagar,2019-03-17,13.55,22.86,0.188,0,0,-2.01,-4.719999999999999
Ahmednagar,2019-03-18,13.27,22.25,0.182,0,0,-1.9000000000000004,-4.609999999999999
Ahmednagar,2019-03-19,13.0,21.62,0.177,0,0,-1.7400000000000002,-4.52
Ahmednagar,2019-03-20,12.74,21.02,0.172,0,0,-1.67,-4.42
Ahmednagar,2019-03-21,0.0,0.0,0.0,0,0,-14.13,-16.84
Ahmednagar,2019-03-22,12.24,19.98,0.163,0,0,-1.6099999999999994,-4.290000000000001
Ahmednagar,2019-03-23,12.06,19.57,0.161,0,0,-1.4900000000000002,-4.15
Ahmednagar,2019-03-24,11.97,19.36,0.16,0,0,-1.299999999999999,-3.92
Ahmednagar,2019-03-25,11.72,18.72,0.157,0,0,-1.2799999999999994,-3.84
Ahmednagar,2019-03-26,11.44,18.04,0.154,0,0,-1.3000000000000007,-3.7300000000000004
Ahmednagar,2019-03-27,11.2,17.35,0.152,0,0,11.2,-3.540000000000001
Ahmednagar,2019-03-28,10.92,16.56,0.149,0,0,-1.3200000000000003,-3.49
Ahmednagar,2019-03-29,10.64,16.14,0.146,0,0,-1.42,-3.49
Ahmednagar,2019-03-30,10.39,16.04,0.144,0,0,-1.58,-3.459999999999999
Ahmednagar,2019-03-31,10.15,15.96,0.141,0,0,-1.5700000000000003,-3.4000000000000004
Ahmednagar,2019-04-01,9.92,15.9,0.139,0,0,-1.5199999999999996,-3.3499999999999996
Ahmednagar,2019-04-02,9.65,15.84,0.136,0,0,-1.549999999999999,-3.3499999999999996
Ahmednagar,2019-04-03,9.38,15.72,0.134,0,0,-1.5399999999999991,-3.3599999999999994
Ahmednagar,2019-04-04,9.3,15.66,0.133,0,0,-1.3399999999999999,9.3
Ahmednagar,2019-04-05,9.28,15.6,0.132,0,0,-1.1100000000000012,-2.960000000000001
Ahmednagar,2019-04-06,9.24,15.48,0.131,0,0,-0.9100000000000001,-2.8200000000000003
Ahmednagar,2019-04-07,9.22,15.42,0.131,0,0,-0.6999999999999993,-2.75
Ahmednagar,2019-04-08,9.2,15.37,0.131,0,0,-0.45000000000000107,-2.5200000000000014
Ahmednagar,2019-04-09,9.18,15.31,0.13,0,0,-0.20000000000000107,-2.26
Ahmednagar,2019-04-10,9.02,14.85,0.128,0,0,-0.28000000000000114,-2.1799999999999997
Ahmednagar,2019-04-11,0.0,0.0,0.0,0,0,-9.28,-10.92
Ahmednagar,2019-04-12,8.52,13.35,0.118,0,0,-0.7200000000000006,-2.120000000000001
Ahmednagar,2019-04-13,8.25,12.56,0.114,0,0,-0.9700000000000006,-2.1400000000000006
Ahmednagar,2019-04-14,7.97,12.2,0.108,0,0,-1.2299999999999995,-2.1800000000000006
Ahmednagar,2019-04-15,7.68,12.2,0.103,0,0,-1.5,-2.24
Ahmednagar,2019-04-16,7.41,12.18,0.098,0,0,-1.6099999999999994,-2.24
Ahmednagar,2019-04-17,7.13,12.18,0.093,0,0,7.13,-2.250000000000001
Ahmednagar,2019-04-18,6.85,12.18,0.088,0,0,-1.67,-2.450000000000001
Ahmednagar,2019-04-19,6.61,12.16,0.084,0,0,-1.6399999999999997,-2.669999999999999
Ahmednagar,2019-04-20,6.46,12.16,0.081,0,0,-1.5099999999999998,-2.7800000000000002
Ahmednagar,2019-04-21,6.44,12.16,0.081,0,0,-1.2399999999999993,-2.7800000000000002
Ahmednagar,2019-04-22,6.42,12.14,0.08,0,0,-0.9900000000000002,-2.7799999999999994
Ahmednagar,2019-04-23,6.38,12.14,0.08,0,0,-0.75,-2.8
Ahmednagar,2019-04-24,6.37,12.14,0.079,0,0,-0.47999999999999954,-2.6499999999999995
Ahmednagar,2019-04-25,6.34,12.13,0.079,0,0,-0.27000000000000046,6.34
Ahmednagar,2019-04-26,6.33,12.13,0.079,0,0,-0.1299999999999999,-2.1899999999999995
Ahmednagar,2019-04-27,6.31,12.13,0.078,0,0,-0.13000000000000078,-1.9400000000000004
Ahmednagar,2019-04-28,6.29,12.11,0.078,0,0,-0.1299999999999999,-1.6799999999999997
Ahmednagar,2019-04-29,6.25,12.11,0.077,0,0,-0.1299999999999999,-1.4299999999999997
Ahmednagar,2019-04-30,6.22,12.11,0.077,0,0,-0.15000000000000036,-1.1900000000000004
Ahmednagar,2019-05-01,6.06,11.72,0.075,0,0,-0.28000000000000025,-1.0700000000000003
Ahmednagar,2019-05-02,5.78,10.97,0.072,0,0,-0.5499999999999998,-1.0699999999999994
Ahmednagar,2019-05-03,5.51,10.26,0.069,0,0,-0.7999999999999998,-1.1000000000000005
Ahmednagar,2019-05-04,5.26,9.6,0.067,0,0,-1.0300000000000002,-1.2000000000000002
Ahmednagar,2019-05-05,5.0,8.94,0.064,0,0,-1.25,-1.4400000000000004
Ahmednagar,2019-05-06,4.77,8.33,0.062,0,0,-1.4500000000000002,-1.6500000000000004
Ahmednagar,2019-05-07,4.6,7.87,0.06,0,0,-1.46,-1.7800000000000002
Ahmednagar,2019-05-08,4.49,7.66,0.059,0,0,-1.29,-1.88
Ahmednagar,2019-05-09,4.38,7.38,0.058,0,0,-1.13,-1.96
Ahmednagar,2019-05-10,4.21,6.97,0.056,0,0,-1.0499999999999998,-2.12
Ahmednagar,2019-05-11,4.03,6.46,0.054,0,0,-0.9699999999999998,-2.2799999999999994
Ahmednagar,2019-05-12,3.83,5.95,0.052,0,0,-0.9399999999999995,-2.46
Ahmednagar,2019-05-13,3.81,5.95,0.051,0,0,-0.7899999999999996,-2.44
Ahmednagar,2019-05-14,3.69,5.66,0.05,0,0,-0.8000000000000003,-2.53
Ahmednagar,2019-05-15,3.67,5.66,0.05,0,0,-0.71,-2.3899999999999997
Ahmednagar,2019-05-16,3.65,5.66,0.049,0,0,-0.56,-2.1300000000000003
Ahmednagar,2019-05-17,3.61,5.65,0.049,0,0,-0.4200000000000004,-1.9
Ahmednagar,2019-05-18,3.6,5.65,0.049,0,0,-0.22999999999999998,-1.6599999999999997
Ahmednagar,2019-05-19,3.58,5.65,0.048,0,0,-0.22999999999999998,-1.42
Ahmednagar,2019-05-20,3.53,5.64,0.047,0,0,-0.16000000000000014,-1.2399999999999998
Ahmednagar,2019-05-21,3.42,5.64,0.045,0,0,-0.25,-1.1799999999999997
Ahmednagar,2019-05-22,3.38,5.64,0.045,0,0,-0.27,-1.1100000000000003
Ahmednagar,2019-05-23,3.34,5.62,0.044,0,0,-0.27,-1.04
Ahmednagar,2019-05-24,3.31,5.62,0.043,0,0,-0.29000000000000004,-0.8999999999999999
Ahmednagar,2019-05-25,3.28,5.62,0.043,0,0,-0.30000000000000027,-0.7500000000000004
Ahmednagar,2019-05-26,3.24,5.62,0.042,0,0,-0.2899999999999996,-0.5899999999999999
Ahmednagar,2019-05-27,3.21,5.62,0.042,0,0,-0.20999999999999996,-0.6000000000000001
Ahmednagar,2019-05-28,3.2,5.62,0.041,0,0,-0.17999999999999972,-0.48999999999999977
Ahmednagar,2019-05-29,3.07,5.29,0.04,0,0,-0.27,-0.6000000000000001
Ahmednagar,2019-05-30,2.9,4.82,0.038,0,0,-0.41000000000000014,-0.75
Ahmednagar,2019-05-31,2.72,4.37,0.036,0,0,-0.5599999999999996,-0.8899999999999997
Ahmednagar,2019-06-01,2.55,3.95,0.035,0,0,-0.6900000000000004,-1.0500000000000003
Ahmednagar,2019-06-02,2.36,3.61,0.033,0,0,-0.8500000000000001,-1.2200000000000002
Ahmednagar,2019-06-03,2.18,3.53,0.031,0,0,-1.02,-1.3499999999999996
Ahmednagar,2019-06-04,1.99,3.44,0.029,0,0,-1.0799999999999998,-1.43
Ahmednagar,2019-06-05,1.8,3.39,0.027,0,0,-1.0999999999999999,-1.5799999999999998
Ahmednagar,2019-06-06,1.64,3.34,0.025,0,0,-1.0800000000000003,-1.7
Ahmednagar,2019-06-07,1.45,3.25,0.023,0,0,-1.0999999999999999,-1.86
Ahmednagar,2019-06-08,1.37,3.16,0.022,0,0,-0.9899999999999998,-1.9099999999999997
Ahmednagar,2019-06-09,1.35,3.07,0.022,0,0,-0.8300000000000001,-1.8900000000000001
Ahmednagar,2019-06-10,1.32,2.98,0.021,0,0,-0.6699999999999999,-1.89
Ahmednagar,2019-06-11,1.29,2.89,0.021,0,0,-0.51,-1.9100000000000001
Ahmednagar,2019-06-12,1.27,2.84,0.02,0,0,-0.3699999999999999,-1.7999999999999998
Ahmednagar,2019-06-13,1.24,2.76,0.02,0,0,-0.20999999999999996,-1.66
Ahmednagar,2019-06-14,1.22,2.71,0.019,0,0,-0.15000000000000013,-1.5000000000000002
Ahmednagar,2019-06-15,1.2,2.63,0.019,0,0,-0.15000000000000013,-1.3499999999999999
Ahmednagar,2019-06-16,1.18,2.59,0.019,0,0,-0.14000000000000012,-1.18
Ahmednagar,2019-06-17,1.17,2.54,0.018,0,0,-0.1200000000000001,-1.0100000000000002
Ahmednagar,2019-06-18,1.14,2.45,0.018,0,0,-0.13000000000000012,-0.8500000000000001
Ahmednagar,2019-06-19,1.13,2.41,0.018,0,0,-0.1100000000000001,-0.6700000000000002
Ahmednagar,2019-06-20,1.11,2.32,0.017,0,0,-0.10999999999999988,-0.5299999999999998
Ahmednagar,2019-06-21,0.91,2.19,0.015,0,0,-0.2899999999999999,-0.5399999999999999
Ahmednagar,2019-06-22,0.63,1.84,0.011,0,0,-0.5499999999999999,-0.7400000000000001
Ahmednagar,2019-06-23,0.54,1.63,0.01,0,0,-0.6299999999999999,-0.81
Ahmednagar,2019-06-24,0.53,1.58,0.01,0,0,-0.6099999999999999,-0.79
Ahmednagar,2019-06-25,0.5,1.5,0.009,0,0,-0.6299999999999999,-0.79
Ahmednagar,2019-06-26,0.48,1.45,0.009,0,0,-0.6300000000000001,-0.79
Ahmednagar,2019-06-27,0.47,1.41,0.009,0,0,-0.44000000000000006,-0.77
Ahmednagar,2019-06-28,0.46,1.37,0.008,0,0,-0.16999999999999998,-0.76
Ahmednagar,2019-06-29,0.49,1.33,0.009,0,0,-0.050000000000000044,-0.71
Ahmednagar,2019-06-30,1.07,1.94,0.014,0,0,0.54,-0.10999999999999988
Ahmednagar,2019-07-01,1.29,2.63,0.016,0,0,0.79,0.1200000000000001
Ahmednagar,2019-07-02,1.78,4.14,0.02,0,0,1.3,0.6400000000000001
Ahmednagar,2019-07-03,1.97,4.74,0.021,0,0,1.5,0.8400000000000001
Ahmednagar,2019-07-04,2.09,5.19,0.022,0,0,1.63,0.9799999999999998
Ahmednagar,2019-07-05,2.17,5.49,0.023,0,0,1.68,1.2599999999999998
Ahmednagar,2019-07-06,2.79,7.38,0.028,0,0,1.72,2.16
Ahmednagar,2019-07-07,4.39,12.22,0.043,0,0,3.0999999999999996,3.8499999999999996
Ahmednagar,2019-07-08,7.6,20.27,0.077,0,0,5.819999999999999,7.069999999999999
Ahmednagar,2019-07-09,9.81,24.05,0.106,0,0,7.840000000000001,9.31
Ahmednagar,2019-07-10,11.21,27.46,0.121,0,0,9.120000000000001,10.73
Ahmednagar,2019-07-11,12.31,29.57,0.135,0,0,10.14,11.84
Ahmednagar,2019-07-12,15.82,36.38,0.178,0,0,13.030000000000001,15.36
Ahmednagar,2019-07-13,17.1,37.95,0.197,0,0,12.71,16.610000000000003
Ahmednagar,2019-07-14,17.78,39.3,0.205,0,0,10.180000000000001,16.71
Ahmednagar,2019-07-15,18.63,41.11,0.215,0,0,8.819999999999999,17.34
Ahmednagar,2019-07-16,19.14,41.8,0.222,0,0,7.93,17.36
Ahmednagar,2019-07-17,19.51,42.56,0.227,0,0,7.200000000000001,17.540000000000003
Ahmednagar,2019-07-18,19.75,42.99,0.23,0,0,3.9299999999999997,17.66
Ahmednagar,2019-07-19,19.77,42.83,0.231,0,0,2.669999999999998,17.6
Ahmednagar,2019-07-20,19.74,42.56,0.231,0,0,1.9599999999999973,16.95
Ahmednagar,2019-07-21,19.83,42.32,0.233,0,0,1.1999999999999993,15.439999999999998
Ahmednagar,2019-07-22,19.8,42.12,0.233,0,0,0.6600000000000001,12.200000000000001
Ahmednagar,2019-07-23,19.83,42.08,0.234,0,0,0.31999999999999673,10.019999999999998
Ahmednagar,2019-07-24,19.91,42.2,0.235,0,0,0.16000000000000014,8.7
Ahmednagar,2019-07-25,20.48,43.62,0.241,0,0,0.7100000000000009,8.17
Ahmednagar,2019-07-26,21.49,46.26,0.252,0,0,1.75,5.669999999999998
Ahmednagar,2019-07-27,23.6,51.19,0.275,0,0,3.770000000000003,6.5
Ahmednagar,2019-07-28,27.4,58.63,0.322,0,0,7.599999999999998,9.619999999999997
Ahmednagar,2019-07-29,30.5,63.28,0.364,0,0,10.670000000000002,11.870000000000001
Ahmednagar,2019-07-30,33.73,68.16,0.408,0,0,13.819999999999997,14.589999999999996
Ahmednagar,2019-07-31,37.37,73.64,0.487,0,0,16.889999999999997,17.859999999999996
Ahmednagar,2019-08-01,40.49,78.57,0.546,0,0,19.000000000000004,20.740000000000002
Ahmednagar,2019-08-02,44.79,82.58,0.679,0,0,21.189999999999998,25.02
Ahmednagar,2019-08-03,49.65,90.36,0.783,1,2,22.25,29.91
Ahmednagar,2019-08-04,54.86,95.08,0.934,1,3,24.36,35.03
Ahmednagar,2019-08-05,60.52,95.08,1.139,1,3,26.790000000000006,40.72
Ahmednagar,2019-08-06,68.01,95.08,1.478,1,3,30.640000000000008,48.18000000000001
Ahmednagar,2019-08-07,76.79,95.08,1.961,1,4,36.300000000000004,56.88000000000001
Ahmednagar,2019-08-08,82.12,95.08,2.232,2,5,37.330000000000005,61.64
Ahmednagar,2019-08-09,84.4,95.08,2.334,2,5,34.75000000000001,62.91000000000001
Ahmednagar,2019-08-10,87.27,95.08,2.473,2,6,32.41,63.669999999999995
Ahmednagar,2019-08-11,89.84,95.08,2.599,2,6,29.32,62.440000000000005
Ahmednagar,2019-08-12,92.59,96.2,2.753,3,7,24.58,62.09
Ahmednagar,2019-08-13,94.19,97.25,2.84,3,7,17.39999999999999,60.46
Ahmednagar,2019-08-14,94.83,97.79,2.874,3,7,12.709999999999994,57.46
Ahmednagar,2019-08-15,0.0,0.0,0.0,0,0,-84.4,-40.49
Ahmednagar,2019-08-16,95.62,98.2,2.886,3,8,8.350000000000009,50.830000000000005
Ahmednagar,2019-08-17,96.61,100.0,2.887,3,8,6.769999999999996,46.96
Ahmednagar,2019-08-18,96.66,100.0,2.888,3,8,4.069999999999993,41.8
Ahmednagar,2019-08-19,96.75,100.0,2.892,3,8,2.5600000000000023,36.23
Ahmednagar,2019-08-20,96.75,100.0,2.895,3,8,1.9200000000000017,28.739999999999995
Ahmednagar,2019-08-21,96.75,100.0,2.895,3,8,96.75,19.959999999999994
Ahmednagar,2019-08-22,96.55,100.0,2.881,3,8,0.9299999999999926,14.429999999999993
Ahmednagar,2019-08-23,96.17,100.0,2.861,3,8,-0.4399999999999977,11.769999999999996
Ahmednagar,2019-08-24,95.72,99.7,2.841,3,8,-0.9399999999999977,8.450000000000003
Ahmednagar,2019-08-25,95.28,99.79,2.817,3,8,-1.4699999999999989,5.439999999999998
Ahmednagar,2019-08-26,94.85,99.79,2.796,3,7,-1.9000000000000057,2.259999999999991
Ahmednagar,2019-08-27,94.63,99.79,2.792,3,7,-2.1200000000000045,0.4399999999999977
Ahmednagar,2019-08-28,93.65,99.79,2.74,3,7,-2.8999999999999915,-1.1799999999999926
Ahmednagar,2019-08-29,64.8,99.42,0.881,2,4,-31.370000000000005,64.8
Ahmednagar,2019-08-30,64.5,99.3,0.876,2,4,-31.22,-31.120000000000005
Ahmednagar,2019-08-31,64.41,99.3,0.874,2,4,-30.870000000000005,-32.2
Ahmednagar,2019-09-01,92.98,100.0,2.73,3,7,-1.8699999999999903,-3.6799999999999926
Ahmednagar,2019-09-02,93.07,100.0,2.736,3,7,-1.5600000000000023,-3.680000000000007
Ahmednagar,2019-09-03,93.07,100.0,2.734,3,7,-0.5800000000000125,-3.680000000000007
Ahmednagar,2019-09-04,92.94,100.0,2.731,3,7,28.14,-3.8100000000000023
Ahmednagar,2019-09-05,92.89,100.0,2.73,3,7,28.39,-3.6599999999999966
Ahmednagar,2019-09-06,92.89,100.0,2.73,3,7,28.480000000000004,-3.280000000000001
Ahmednagar,2019-09-07,93.08,100.0,2.738,3,7,0.09999999999999432,-2.6400000000000006
Ahmednagar,2019-09-08,93.32,100.0,2.744,3,7,0.25,-1.960000000000008
Ahmednagar,2019-09-09,93.87,100.0,2.769,3,7,0.8000000000000114,-0.9799999999999898
Ahmednagar,2019-09-10,94.83,100.0,2.798,3,7,1.8900000000000006,0.20000000000000284
Ahmednagar,2019-09-11,96.12,100.0,2.861,3,8,3.230000000000004,2.469999999999999
Ahmednagar,2019-09-12,97.32,100.0,2.933,3,8,4.429999999999993,32.519999999999996
Ahmednagar,2019-09-13,98.21,100.0,2.987,3,8,5.1299999999999955,33.709999999999994
Ahmednagar,2019-09-14,98.72,100.0,3.02,3,8,5.400000000000006,34.31
Ahmednagar,2019-09-15,99.23,100.0,3.054,3,8,5.359999999999999,6.25
Ahmednagar,2019-09-16,99.51,100.0,3.072,3,8,4.680000000000007,6.440000000000012
Ahmednagar,2019-09-17,99.51,100.0,3.072,3,8,3.3900000000000006,6.440000000000012
Ahmednagar,2019-09-18,99.51,100.0,3.072,3,8,2.190000000000012,6.570000000000007
Ahmednagar,2019-09-19,99.51,100.0,3.072,3,8,1.3000000000000114,6.6200000000000045
Ahmednagar,2019-09-20,99.51,100.0,3.072,3,8,0.7900000000000063,6.6200000000000045
Ahmednagar,2019-09-21,99.51,100.0,3.072,3,8,0.28000000000000114,6.430000000000007
Ahmednagar,2019-09-22,99.58,100.0,3.076,3,8,0.06999999999999318,6.260000000000005
Ahmednagar,2019-09-23,99.58,100.0,3.076,3,8,0.06999999999999318,5.709999999999994
Ahmednagar,2019-09-24,99.58,100.0,3.076,3,8,0.06999999999999318,4.75
Ahmednagar,2019-09-25,99.58,100.0,3.076,3,8,0.06999999999999318,3.4599999999999937
Ahmednagar,2019-09-26,99.58,100.0,3.076,3,8,0.06999999999999318,2.260000000000005
Ahmednagar,2019-09-27,99.58,100.0,3.076,3,8,0.06999999999999318,1.3700000000000045
Ahmednagar,2019-09-28,99.58,100.0,3.076,3,8,0.0,0.8599999999999994
Ahmednagar,2019-09-29,99.58,100.0,3.076,3,8,0.0,0.3499999999999943
Ahmednagar,2019-09-30,99.58,100.0,3.076,3,8,0.0,0.06999999999999318
Ahmednagar,2019-10-01,99.58,100.0,3.076,3,8,0.0,0.06999999999999318
Ahmednagar,2019-10-02,99.63,100.0,3.077,3,8,0.04999999999999716,0.11999999999999034
Ahmednagar,2019-10-03,99.99,100.0,3.084,3,8,0.4099999999999966,0.47999999999998977
Ahmednagar,2019-10-04,99.99,100.0,3.084,3,8,0.4099999999999966,0.47999999999998977
Ahmednagar,2019-10-05,99.9,100.0,3.082,3,8,0.3200000000000074,0.39000000000000057
Ahmednagar,2019-10-06,99.9,100.0,3.082,3,8,0.3200000000000074,0.3200000000000074
Ahmednagar,2019-10-07,99.9,100.0,3.082,3,8,0.3200000000000074,0.3200000000000074
Ahmednagar,2019-10-08,99.9,100.0,3.082,3,8,0.27000000000001023,0.3200000000000074
Ahmednagar,2019-10-09,99.9,100.0,3.082,3,8,-0.0899999999999892,0.3200000000000074
Ahmednagar,2019-10-10,99.9,100.0,3.082,3,8,-0.0899999999999892,0.3200000000000074
Ahmednagar,2019-10-11,99.9,100.0,3.082,3,8,0.0,0.3200000000000074
Ahmednagar,2019-10-12,99.9,100.0,3.082,3,8,0.0,0.3200000000000074
Ahmednagar,2019-10-13,99.95,100.0,3.083,3,8,0.04999999999999716,0.37000000000000455
Ahmednagar,2019-10-14,99.95,100.0,3.083,3,8,0.04999999999999716,0.37000000000000455
Ahmednagar,2019-10-15,99.99,100.0,3.084,3,8,0.0899999999999892,0.4099999999999966
Ahmednagar,2019-10-16,99.99,100.0,3.084,3,8,0.0899999999999892,0.35999999999999943
Ahmednagar,2019-10-17,99.95,100.0,3.083,3,8,0.04999999999999716,-0.03999999999999204
Ahmednagar,2019-10-18,99.9,100.0,3.082,3,8,0.0,-0.0899999999999892
Ahmednagar,2019-10-19,99.9,100.0,3.082,3,8,-0.04999999999999716,0.0
Ahmednagar,2019-10-20,99.95,100.0,3.083,3,8,0.0,0.04999999999999716
Ahmednagar,2019-10-21,99.99,100.0,3.084,3,8,0.0,0.0899999999999892
Ahmednagar,2019-10-22,99.99,100.0,3.084,3,8,0.0,0.0899999999999892
Ahmednagar,2019-10-23,99.99,100.0,3.084,3,8,0.03999999999999204,0.0899999999999892
Ahmednagar,2019-10-24,99.99,100.0,3.084,3,8,0.0899999999999892,0.0899999999999892
Ahmednagar,2019-10-25,99.99,100.0,3.084,3,8,0.0899999999999892,0.0899999999999892
